음식이름,음식재료,음식조리법,음식영양성분,음식이미지url
Tomato and Black Bean Quinoa Casserole,"12 ounce lean beef strips
4.6 ounce broccoli (florets)
3.6 ounce green cabbage (chopped)
5.3 ounce frozen green peas
0.2 fl.oz extra virgin olive oil (1 tsp)
0.4 ounce sesame seed (1 tbsp)
JAPANESE STYLE WASABI BEEF
2 garlic clove (minced)
0.1 ounce ginger (0.5 tsp. peeled, chopped)
0.4 ounce wasabi paste (optional, 1tbsp)
0.3 ounce honey (1 tsp)
0.5 fl.oz reduced salt soy sauce (2.5 tsp)
0.4 fl.oz sesame oil (2 tsp)","INSTRUCTIONS
Combine the ingredients for the Japanese Style Wasabi Sauce in a bowl and marinate the beef strips for at least ten minutes (the longer the better the flavour)
Heat olive oil in a skillet over medium heat and cook the beef strips, stir frying for several minutes until cooked to your liking.
Meanwhile cook the broccoli in a steaming basket over boiling water. With a few minutes remaining, add the cabbage and peas and cook until softened
Serve half of the wasabi beef with the vegetables and sprinkle with sesame seeds
Refrigerate the other portion for tomorrows left overs","Serving size 411g
Calories 444 cal
Protein 58.24g
Fat, total 14.67g
- saturated 2.92g
Carbohydrate 14.83g
- sugars 8.33g
Dietary Fibre 9.76g
Sodium 651.22mg",https://cdn.f45training.com/strapi/uploads/2019/11/14164211/Japanese-Style-Wasabi-Beef-with-Cabbage-Broccoli-_-Peas.jpg
Tomato and Black Bean Quinoa Casserole,"4 x 1.8 oz egg (medium)
1 Pinch himalayan salt & pepper
1 Pinch Cayenne Pepper
0.5 Teaspoon extra virgin olive oil
0.8 ounce red onion (diced)
0.9 ounce mushroom
2 ounce zucchini (diced)
0.6 ounce english spinach
0.6 ounce feta cheese (crumbled)
1.3 ounce avocado (sliced)","INSTRUCTIONS
Crack the eggs into a bowl and whisk vigorously. Season with salt, pepper and cayenne pepper.
Heat olive oil in a non-stick fry pan over medium temperature and sauté the red onion for a few minutes. Add the mushrooms and zucchini and continue to cook for a few minutes until the vegetables have softened. Remove from the pan and set aside.
Using the same pan, pour the egg mixture into the pan and cook for a few minutes on one side and then flip over and continue to cook on the other side until cooked through. Do not fold in half, it should resemble a burrito.
Lay the egg burrito on a plate and layer the spinach, mushroom mix, avocado and feta cheese.
Roll the egg burrito and serve.","Serving size 260g
Calories 452 cal
Protein 31.30g
Fat, total 34.66g
- saturated 10.60g
Carbohydrate 3.07g
- sugars 3.02g
Sodium 474.42mg",https://cdn.f45training.com/strapi/uploads/2019/11/13095221/Keto-Breakfast-Burrito-Avocado-_-Feta-Cheese.jpg
Tomato and Black Bean Quinoa Casserole,"1 x 8.8oz whole capsicum, top removed
1.8 ounce quinoa (uncooked)
3.4 fl.oz water
0.3 ounce parsley (chopped)
4.6 ounce zucchini (diced)
5.3 ounce mushroom (chopped)
0.4 ounce cranberries
1.1 ounce red onion (chopped)
0.2 fl.oz extra virgin olive oil (1 tsp.)
2 garlic clove (crushed)
0.5 Teaspoon turmeric
1.1 ounce avocado","INSTRUCTIONS
Pre-heat oven to 356 degrees Fahrenheit and line a baking tray. Add the bell pepper onto the tray and bake in the oven for 15 minutes. Once partially cooked, remove from the oven
Whilst the bell pepper is baking, heat olive oil in a saucepan over medium heat and saute the onion, mushroom, and zucchini with garlic for a few minutes
Add water and bring to boil
Add the quinoa and turmeric and cook for 15 minutes or until the quinoa has expanded. Once cooked set aside. Mix in the parsley and cranberries
Pour the quinoa into the bell pepper and place back in the oven for 5-10 minutes
Once cooked remove from the oven and add the avocado on top
Serve","Serving size 738g
Calories 442 cal
Protein 17.6g
Fat, total 13.4g
- saturated 1.8g
Carbohydrate 52.6g
- sugars 22.2g
-dietary fibre 17.8g
Sodium 34mg",https://cdn.f45training.com/strapi/uploads/2019/11/12165346/capsicum.jpg
Tomato and Black Bean Quinoa Casserole,"3.2 ounce canned brown lentils (rinsed and drained)
3.6 ounce tomato (diced)
1.8 ounce red onion (diced)
1.8 ounce avocado (chopped)
0.4 ounce basil (fresh, chopped)
1 garlic clove (crushed)
0.7 fl.oz brown balsamic vinegar
0.3 fl.oz extra virgin olive oil (1.5 tsp.)
1 x 1.34oz wholegrain bread slice
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Toast the bread until liking and transfer to a plate
Whilst the bread is toasting combine the lentils, tomato, avocado, red onion, basil, and garlic in a bowl
Mix in the olive oil and vinegar and season with Himalayan salt and pepper
Pour the lentil bruschetta over both slices of toast
Serve","Serving size 370g
Calories 444 cal
Protein 17.0g
Fat, total 21.2g
- saturated 2.9g
Carbohydrate 37.9g
- sugars 9.2g
Sodium 114mg",https://cdn.f45training.com/strapi/uploads/2019/11/12153631/tomato-lentil-bruscjetta.jpg
Tomato and Black Bean Quinoa Casserole,"11 ounce tempeh (chopped)
11 ounce zucchini (spiralised or peeled into ribbons)
3.6 ounce cherry tomatoes (halved)
0.8 ounce basil (chopped)
1.5 ounce scallions (finely chopped)
0.2 ounce chili (finely chopped)
1 garlic clove (minced)
0.9 ounce pine nuts
1.5fl oz lemon juice, freshly squeezed
3.2 ounce ricotta cheese
0.4 fl.oz extra virgin olive oil (2 tsp)","INSTRUCTIONS
Heat half the olive oil in a large skillet over medium heat. Add tempeh and cook  for two-three minutes each side or until golden. Remove from pan and set aside
Add remaining olive oil to the pan. Add scallions and garlic. Cook for two-three minutes. Mix in the zucchini spirals, basil, chili, pine nuts, ricotta cheese and cherry tomatoes and cook for three-five minutes, stirring occasionally
Once cooked, mix the tempeh, lemon zest and lemon juice through the dish. Season with salt and pepper
Divide the meal into two serves. Dish one serving in a bowl and refrigerate the second meal for tomorrow's leftover
Enjoy","Serving size 459g
Calories 456 cal
Protein 31.24g
Fat, total 26.05g
- saturated 5.80g
Carbohydrate 21.53g
- sugars 7.53g
Dietary Fibre 14.22g
Sodium 379.96mg",https://cdn.f45training.com/strapi/uploads/2019/11/12125905/tempeh-zucchini-noodle.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 5.29oz lamb chops, uncooked (fat removed)
0.4 ounce rosemary (Lamb marinate)
0.1 fl.oz extra virgin olive oil (0.5tsp. (Garlic infused olive oil))
1 garlic clove (crushed (garlic infused olive oil))
0.5fl. oz lemon juice, freshly squeezed
11 ounce sweet potato (uncooked, chopped )
5.3 ounce zucchini (uncooked, chopped )
7.1 ounce carrot (uncooked, chopped )
1.8 ounce red onion (uncooked, chopped )
0.1 fl.oz extra virgin olive oil (0.5 tsp. (Lamb marinte) )
2 Teaspoon dried basil
1 Pinch himalayan salt & pepper
1 garlic clove (crushed, Lamb marinate)","INSTRUCTIONS
Pre-heat oven to 356 degrees Fahrenheit. Line a baking tray with baking paper. Set aside
To make the garlic-infused oil. Combine the olive oil and garlic in a small bowl
Place the carrot, zucchini, sweet potato and onion onto the tray and using a pastry brush rub the garlic oil over the vegetables. Season the vegetables with basil, Himalayan salt, and pepper
Bake the vegetables in the oven for 25-30 minutes or until cooked. Once the vegetables are cooked remove them from the oven and set aside
Whilst the vegetables are baking, marinate the lamb chops with olive oil, rosemary, garlic, and lemon juice
Heat a barbecue and cook the lamb chops for a few minutes on each side or until cooked to liking
Divide the lamb chops and vegetables between two plates. Dish one serving and refrigerate the second meal for tomorrow's leftover","Serving size 524g
Calories 460 cal
Protein 47.2g
Fat, total 13.9g
- saturated 4.7g
Carbohydrate 31.0g
- sugars 17.2g
Sodium 229mg",https://cdn.f45training.com/strapi/uploads/2019/11/11150844/lamb-chops-with-roasted-vegetables.jpg
Tomato and Black Bean Quinoa Casserole,"50g halloumi cheese, sliced
25g black olives
125g tomato, chopped
125g capsicum, sliced
50g cucumber, grated
65g Greek yoghurt
2 garlic clove
3 tsp. dried mint
1 Pinch himalayan salt & pepper
1 fl oz lemon freshly squeezed
125g uncooked chicken breast, chopped
2 tsp. dried oregano
1 garlic clove, crushed
skewers","INSTRUCTIONS
Begin marinating the chicken skewers by combining the chicken, lemon juice, oregano and garlic in a bowl. Season with pepper. Cover with glad wrap and refrigerate for half an hour. Once marinated, thread the chicken onto the skewers
Heat a barbecue grill and cook the chicken for 8-10 minutes, turning occasionally to ensure all sides of the chicken are cooked. Once cooked add the skewers onto a serving board
Heat a non-stick fry pan over medium temperature and cook the halloumi for 3 minutes on each side or until golden brown. Add the halloumi beside the chicken skewers
To make the tzatziki, add the cucumber, yoghurt, garlic, mint and salt in a small bowl. Add the bowl to the mezze board
Add the black olives, tomato and capsicum to the board without combining the ingredients together
Serve","Serving size 612g
Calories 462 cal
Protein 48.3g
Fat, total 17.8g
- saturated 7.8g
Carbohydrate 19g
- sugars 16g
Sodium 2104.8mg
Dietary Fibre 10.5g",https://cdn.f45training.com/strapi/uploads/2019/11/04170219/greek-mezze.jpg
Tomato and Black Bean Quinoa Casserole,"8.9 ounce salmon fillet (chopped)
14 ounce zucchini (spiralised)
3.6 ounce cherry tomatoes (sliced in half)
0.4 ounce basil (chopped)
1.5 ounce scallions (finely chopped)
0.2 ounce red chilli (finely chopped)
1 garlic clove, crushed
10g pine nuts
0.34 fl oz lemon juice, freshly squeezed
2.2 ounce ricotta cheese
0.2 fl.oz extra virgin olive oil
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Heat olive oil in a large fry pan over medium temperature and saute the spring onion and garlic for a few minutes
Mix in the zucchini spirals, basil, chilli, pine nuts, ricotta cheese and cherry tomatoes and cook for 5-7 minutes, stirring occasionally
In a separate fry pan over medium heat cook the salmon with lemon juice for 2-3 minutes on each side, or until cooked to liking
Once cooked, mix the salmon through the dish. Season with Himalayan salt and pepper
Divide the meal into two serves. Dish one serving in a bowl and refrigerate the second meal for tomorrow's leftover","Serving size 447g
Calories 450 cal
Protein 31.9g
Fat, total 32.7g
- saturated 7.0g
Carbohydrate 6.8g
- sugars 6.5g
Sodium 93mg",https://cdn.f45training.com/strapi/uploads/2019/11/04161540/salmon-ricotta-zoodles.jpg
Tomato and Black Bean Quinoa Casserole,"5.3 ounce sweet potato (uncooked, skin removed and chopped)
3.6 ounce canned chickpeas (425g = 225g chickpeas, drained) (rinsed and drained)
0.4 fl.oz extra virgin olive oil
1.7 fl.oz water
1 fl oz lemon juice, freshly squeezed
1 Pinch Himalayan salt
0.6 ounce tahini (3 tsp.)
1 garlic clove (crushed)
1 Teaspoon cumin
1 Teaspoon Paprika
7.1 ounce carrot (cut into sticks)","INSTRUCTIONS
Pre-heat oven to 356 degrees Fahrenheit. Line a baking tray with baking paper
Place the sweet potato onto the tray and bake in the oven for 20 minutes. Once cooked set aside to cool
In a food processor, add the chickpeas, sweet potato, olive oil, water, lemon juice, tahini, garlic, cumin, and paprika. Process until a smooth consistency is formed. Divide the sweet potato and hummus dip into two serves
Dish one serving of the sweet potato and hummus dip with half of the carrot sticks
Refrigerate the second serve for tomorrow's leftover","Serving size 282g
Calories 246 cal
Protein 7.0g
Fat, total 10.8g
- saturated 1.4g
Carbohydrate 25.1g
- sugars 11.2g
Sodium 268mg",https://cdn.f45training.com/strapi/uploads/2019/11/04150753/sweet-potato-hummus-dip.jpg
Tomato and Black Bean Quinoa Casserole,"5.3 ounce frozen banana
0.3 ounce cacao powder
0.9 ounce PI Nutrition Chocolate Whey Isolate OR plant based alternative
0.2 ounce cacao nibs
1.5 ounce unsweetened coconut yoghurt
6.8 fl.oz unsweetened almond milk
2.5 ounce ice
3.4 fl.oz water","INSTRUCTIONS
Add all the ingredients into a blender and blend until a smooth consistency is formed
Pour the smoothie into a large glass
Serve","Serving size 608g
Calories 445 cal
Protein 26.90g
Fat, total 17.87g
- saturated 10.73g
Carbohydrate 43.86g
- sugars 27.84g
Sodium 218.44mg",https://cdn.f45training.com/strapi/uploads/2019/11/04133107/chocolate-shake.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 1.76oz egg (medium)
2.9 ounce tomato (diced)
1.5 ounce red onion (diced)
2.2 ounce avocado (chopped)
0.2 ounce basil (chopped)
0.8 ounce feta cheese (crumbled)
1 garlic clove (crushed)
0.4 fl.oz brown balsamic vinegar
0.2 fl.oz extra virgin olive oil (1 tsp)
0.4 fl.oz white vinegar
1 x 1.34oz wholegrain bread slice","INSTRUCTIONS
Fill a saucepan with water and white vinegar and bring to boil over medium heat
Using a wooden spoon, stir the water creating a whirlpool. Crack the eggs into the water and cook for 3 minutes
Once cooked, use a slotted spoon and remove the eggs from the water and transfer them to a bowl. Set aside
In a separate bowl, combine the tomato, avocado, feta, red onion, basil, and garlic. Pour the olive oil and balsamic vinegar over the top and combine
Toast the bread and transfer to a plate
Pour the tomato bruschetta over the toast and add the poached eggs on top 
Season with Himalayan salt and pepper 
Serve ","Serving size 371g
Calories 445 cal
Protein 22.61g
Fat, total 28.41g
- saturated 8.48g
Carbohydrate 22.23g
- sugars 5.89g
Sodium 636.32mg",https://cdn.f45training.com/strapi/uploads/2019/11/04125936/poached-eggs-bruschetta.jpg
Tomato and Black Bean Quinoa Casserole,"5.3 ounce Firm white fish
5 ounce sweet potato (chopped)
2.5 ounce green peas (0.5 cup, frozen, thawed)
0.1 fl.oz extra virgin olive oil (0.5 tsp.)
1 Pinch himalayan salt & pepper
0.8 ounce gluten free bread crumbs
1 Tablespoon dried parsley
0.08fl. oz, lemon juice freshly squeezed
1 ounce unsweetened greek yoghurt (2 tbsp)","INSTRUCTIONS
Preheat oven to 374°f
For the fish crumb, combine the bread crumbs and dried parsley in a large bowl. Combine yoghurt and lemon in a bowl and coat the fish with yoghurt mixture. Then coat fish evenly with the crumb.
Line a baking tray with baking paper and cook the fish for 7-10 minutes or until cooked through.
Meanwhile, cook the sweet potato in a steaming basket over boiling water until softened. When almost ready, add the peas to the steaming basket and cook for a few more minutes until softened. Once ready drizzle with olive oil and season with salt.
Serve crumbed fish alongside the vegetables.","Serving size 467g
Calories 458 cal
Protein 34.6g
Fat, total 5.7g
- saturated 1g
Carbohydrate 61.1g
- sugars 18.7g
Sodium 470mg",https://cdn.f45training.com/strapi/uploads/2019/11/01163339/Lemon-_-Parsley-Crumbed-Fish-Sweet-Potato-_-Peas.jpg
Tomato and Black Bean Quinoa Casserole,"11 ounce chicken breast fillet (sliced)
2.9 ounce quinoa (uncooked)
7.7 fl.oz water
0.1 fl.oz extra virgin olive oil
3.2 ounce brown onion (diced)
1.1 ounce celery (diced)
2.2 ounce carrot (diced)
2 garlic clove (crushed)
6 ounce canned crushed tomatoes
1.8 ounce kalamata olives (pitted)
1 Pinch himalayan salt & pepper","INSTRUCTIONS
Heat olive oil in a pan over medium temperature and saute the onion and garlic for a few minutes. Add the carrot and celery and cook for a few more minutes.
Add the chicken and cook for about 7 minutes stirring or until the chicken is almost cooked through.
Add the crushed tomatoes, olives and season with salt and pepper. Simmer on low heat about about 20 minutes.
Meanwhile boil the water in a saucepan over medium temperate and cook the quinoa for 15 minutes or until it opens.
Serve half of the chicken provencale alongside half of the quinoa.
Refrigerate the other portion for tomorrow left overs.","Serving size 330g
Calories 463 cal
Protein 38.41g
Fat, total 18.69g
- saturated 5.24g
Carbohydrate 33.13g
- sugars 7.34g
Sodium 333.35mg",https://cdn.f45training.com/strapi/uploads/2019/11/01163332/Chicken-Provencale-Olives-Carrots-_-Quinoa.jpg
Tomato and Black Bean Quinoa Casserole,"9.9 ounce lean beef mince
4.3 ounce canned black beans (drained)
0.3oz fresh cilantro, chopped
1.8 ounce avocado (chopped)
0.33fl. oz lemon juice, freshly squeezed
5.3 ounce canned corn kernels (drained)
3.5oz red bell pepper, diced
3.6 ounce brown onion (diced)
1 garlic clove (crushed)
1 Teaspoon Paprika
1 Teaspoon Ground coriander
1 Teaspoon cumin
0.2 fl.oz tabasco sauce
0.33fl. oz lemon juice, freshly squeezed
5 ounce canned crushed tomatoes
3.4 fl.oz reduced salt liquid beef stock
1 Pinch himalayan salt & pepper
0.2 fl.oz extra virgin olive oil","INSTRUCTIONS
Heat olive oil in a non stick pan over medium temperature and saute the onion and garlic for a few minutes. Add the paprika, coriander and cumin and cook for a few more minutes until they become fragrant.
Add the beef mince breaking it up while cooking. Add the crushed tomatoes, beef stock, tabasco, black beans, lime juice and salt and simmer for 20-25 minutes on low heat.
Serve half of the chipotle beef in a bowl. Place half of the avocado, corn and red bell pepper alongside the beef, squeeze with lemon juice and top with fresh cilantro.
Refrigerate the other half for tomorrow's leftovers.","Serving size 546g
Calories 443 cal
Protein 42.78g
Fat, total 13.35g
- saturated 3.78g
Carbohydrate 33.29g
- sugars 11.28g
Sodium 499.81mg",https://cdn.f45training.com/strapi/uploads/2019/10/01144650/Naked-Chipotle-BBQ-Beef-Fajita-Bowl.jpg
